system_kanji_profile_link,company_name,capital,establishment_year,number_of_members,company_website,location,representative,system_kanji_project_count
https://system-kanji.com/services/17381,株式会社アプキー,,,,https://appkey.jp/,〒 450-0002 愛知県名古屋市中村区名駅4-24-16 広小路ガーデンアベニュー 4F,中田 雄二,0
https://system-kanji.com/services/17378,タイムカプセル株式会社,"15,300,000円",2013年5月,,https://timecapsuleinc.co.jp/,〒 500-8323 岐阜県岐阜市鹿島町1丁目5番地 鹿島スクエアビル9F,相澤 謙一郎,0
https://system-kanji.com/services/17373,株式会社eftax,"1,000万円",2013年01月08日,社員（役員含む。）7名・インターン12名 （2020年6月末時点）,https://eftax.co.jp/,〒 660-0881 兵庫県尼崎市昭和通3丁目90番地1 尼崎K.Rビルディング5Ｆ,中井 友昭,0
https://system-kanji.com/services/10268,株式会社F＆Lソリューション,,,,http://www.fl-sol.com/,〒 101-0041 東京都千代田区神田須田町2-17神田INビル5階,木村 豊,0
https://system-kanji.com/services/16162,株式会社CODE54,"1,000万円",2005年7月,11名,https://www.code54.net/,〒 700-0973 岡山県岡山市北区下中野350-101 ファイブ・ジャンクション 202,後藤 誠,0
https://system-kanji.com/services/16463,株式会社ピーシープロモーシヨン,10百万円,2000年11月15日,60名,http://www.pcpro.co.jp/,〒 150-0001 東京都渋谷区神宮前4-11-6 表参道千代田ビル6F,本橋 信祥,0
https://system-kanji.com/services/13947,株式会社クリエイト工房,"2,000万円",2002年8月2日,,http://www.create-a.co.jp/,〒 105-0014 東京都港区芝二丁目3番9号,平良 忠信,0
https://system-kanji.com/services/14251,株式会社ＪＡＧ,"3,000万円",2012年10月2日,,http://www.jag.yokohama/,〒 222-0033 神奈川県横浜市港北区新横浜3-19-11 加瀬ビル88 9F,田中 雅義,0
https://system-kanji.com/services/14253,株式会社ジャノメクレディア,"授権資本金 600,000,000円 払込資本金 150,000,000円",1970年10月,218人,http://www.janomecredia.co.jp/,〒 104-0032 東京都中央区八丁堀1-10-7 TMG八丁堀ビル9F,岡田 雅幸,0
https://system-kanji.com/services/14264,株式会社ジェリコ,,1983年,,http://www.jericho-group.co.jp/main.html,〒 541-0052 大阪府大阪市中央区安土町1-4-9 新船場ビルディング3F,荒川 圭基,0
https://system-kanji.com/services/14286,有限会社サイバージュリア,"1,000万円",1999年7月,,http://www.juliagroup.com/group/,〒 465-0025 愛知県名古屋市名東区上社2丁目210番地 北村第2ビル4階,森 正弘,0
https://system-kanji.com/services/14297,彼方株式会社,"4億9,982万円",2001年1月5日,,http://www.kanata-jp.com/,〒 150-0021 東京都渋谷区恵比寿西1-16-6 モワビル2階,村木 泉,0
https://system-kanji.com/services/14299,株式会社かたち開発,"7,500,000円",2006年11月24日,,http://www.katachistudio.co.jp/,〒 980-0022 宮城県仙台市青葉区五橋 2丁目8番7号-302号,細谷 日出海,0
https://system-kanji.com/services/14306,株式会社ケーイーエンジニアリング,"1,000万円",2000年4月,10人,http://www.ke-eng.co.jp/kaisya.html,〒 162-0843 東京都新宿区市谷田町２－１９－１ ＮＢＣビル１０Ｆ,,0
https://system-kanji.com/services/14312,株式会社カーネル,"2,500万円",,,http://www.kernel8.co.jp/,〒 151-0053 東京都渋谷区代々木 1-58-10 第一西脇ビル７階,大垣 守功,0
https://system-kanji.com/services/14323,株式会社キズナ・ば,"1,200万円",1995年8月,,http://www.kizunaba.jp/,〒 181-0013 東京都三鷹市下連雀3-22-13,羽田野 二稔,0
https://system-kanji.com/services/14324,ハイネスソリューションズ株式会社,"1,700万円",2012年6月6日,,http://www.kj-hns.com/,〒 321-0953 栃木県宇都宮市東宿郷3-1-12 吉田エレクトロニクスオフィスビル6F,堀 晴彦,0
https://system-kanji.com/services/14329,株式会社スコープ,"3,000万円",1985年6月4日,,http://www.kkscope.co.jp/,〒 170-0013 東京都豊島区東池袋 3丁目 23番 13号 池袋KSビル 8F,正田 光男,0
https://system-kanji.com/services/14373,ルーシッド株式会社,"1,000万円",2008年12月15日,,http://www.lucidsoft.jp/,〒 151-0051 東京都渋谷区千駄ヶ谷3丁目52-1 クロスサイドビル5F,今村 玲子,0
https://system-kanji.com/services/14374,株式会社ラスターワークス,,2001年1月,,http://www.lusterworks.co.jp/,〒 150-0002 東京都渋谷区渋谷2-7-14 VORT青山6F,石躍 胤臣,0
https://system-kanji.com/services/13915,カーゴ・コミュニティー・システム・ジャパン株式会社,4億8000万円,1999年7月,,http://www.ccsjapan.co.jp/,〒 105-0014 東京都港区芝2-3-3 芝二丁目大門ビル4階,大島 浩明,0
https://system-kanji.com/services/13921,コンピュータ・ハイテック株式会社,"100,000,000円",1984年12月18日,,https://www.cht.co.jp/,〒 110-0015 東京都台東区東上野3丁目18番7号 上野駅前ビル,田口 和利,0
https://system-kanji.com/services/13940,株式会社コンサルティングフライ,"2,000万円",2011年10月18日,,http://www.confly.co.jp/,〒 104-0043 東京都中央区湊一丁目7番4号 MJビル6F,若槻 拓飛,0
https://system-kanji.com/services/13955,株式会社ケアビジネスサポートシステム,,2009年4月1日,,http://www.cs-system.biz/,〒 591-8025 大阪府堺市北区長曽根町１３０番地４２,藤原秀規,0
https://system-kanji.com/services/13959,株式会社コンピュータテクノロジー,"2,000万円(払込資本金) 〔授権資本金4,000万円〕",1984年 9月11日,,http://www.ctc-net.co.jp/pc/,〒 101-0052 東京都千代田区神田小川町2-1 シンコー･ミュージック･プラザ4階,武川英二,0
https://system-kanji.com/services/13966,株式会社ライジングフォース・ネットワーク・サービス,"1,000,000円",2008年8月14日,,http://www.rfns.co.jp/websys/,〒 599-0232 大阪府阪南市箱作2860-24,田村 直義,0
https://system-kanji.com/services/13967,株式会社T’s products,"3,915万円",1997年7月,,https://tsproducts.jp/solution/system/,〒 530-0044 大阪府大阪市北区東天満1-6-8,平山 拓,0
https://system-kanji.com/services/13980,株式会社ドゥアイネット,"10,000,000 円",1997年4月25日,,https://doinet.co.jp/,〒 852-8135 長崎県長崎市千歳町21番6号,土井 幸喜,0
https://system-kanji.com/services/13983,株式会社ドリームエクスチェンジ,4000万円,2002年7月,,http://www.dreamexchange.co.jp/,〒 101-0051 東京都千代田区神田神保町2-4-7久月神田ビル5階,瀧口 信幸,0
https://system-kanji.com/services/13986,株式会社ディーズラボ,"10,000,000円",2006年5月1日,,http://www.ds-labo.com/,〒 110-0016 東京都台東区台東3-7-3 和合ビル3F,馬場 厚志,0
https://system-kanji.com/services/13990,株式会社ダンクソフト,"1,000万円",1983年７月,24名,http://www.dunksoft.com/,〒 101-0045 東京都千代田区神田鍛冶町3丁目7番地１ 神田カドウチビル7F,星野晃一郎,0
https://system-kanji.com/services/13998,株式会社エス・エス・ティ,"1,000万円",2002年4月1日,,http://www.e-sst.jp/,〒 104-0045 東京都中央区築地3-9-4-302,下田 隆二,0
https://system-kanji.com/services/14003,株式会社ことぷろ,"1,000万円",1988年12月22日,,https://value-kotopro.com/,〒 162-0825 東京都新宿区神楽坂3丁目2番地 神楽坂Kビル3階,原田 将司,0
https://system-kanji.com/services/14020,株式会社NexToneシステムズ,"10,000,000円",2011年8月1日,,http://www.nxt-sys.jp/,〒 150-0012 東京都渋谷区広尾1-1-39 恵比寿プライムスクエアタワー8階,猪熊 宏志,0
https://system-kanji.com/services/14023,株式会社SOAシステムビジネス,"60,000千円",1997年10月31日,,http://www.soa-sb.co.jp/,〒 570-0095 大阪府守口市八島町1番12号 守口ＫＳビル3F,"本多 昭文,廣瀬 義樹",0
https://system-kanji.com/services/14025,株式会社エマ・システム,"2,500万円",2003年4月7日,,http://www.emer-system.co.jp/,〒 116-0013 東京都荒川区西日暮里5-14-10 サンライズビル6階,倉田 信男,0
https://system-kanji.com/services/14030,株式会社イーピーエーシステム,,1989年6月,,http://www.epa.co.jp/site/,〒 150-0036 東京都渋谷区南平台町1-10 いちご南平台ビル9F,相原 和義,0
https://system-kanji.com/services/14031,NEXCO西日本イノベーションズ株式会社,3千万円,1973年2月20日,,https://w-nexco-inv.co.jp/,〒 532-0002 大阪府大阪市淀川区東三国5丁目5番28号,矢野 寛,0
https://system-kanji.com/services/14037,株式会社エターナルデザイン,,2006年,,http://www.eternaldesign.jp/,〒 176-0022 東京都練馬区向山4-4-21,向井田 浩司,0
https://system-kanji.com/services/14046,株式会社エクセルシア,"1,000万円",1988年6月15日,,http://www.excelsior.co.jp/,〒 151-0071 東京都渋谷区本町1-13-3 初台共同ビル9F,関屋 將,0
https://system-kanji.com/services/14054,株式会社Ｆ．Ａ．Ｓ,1600万円,2005年12月16日,,http://www.fas-si.com/,〒 164-0011 東京都中野区中央4丁目1-3 ボニータ新中野ビル7F,田原元二,0
https://system-kanji.com/services/14055,株式会社ファースト・トラック,"3,000,000円",2003年1月20日,,http://fasttrack.co.jp/,〒 103-0007 東京都中央区日本橋浜町1-9-1 TM浜町ビル2F,坂田 太,0
https://system-kanji.com/services/14056,株式会社フジクラビジネスサポート,"1,000万円",1985年7月11日,,http://www.fbs.fujikura.jp/,〒 135-0042 東京都江東区木場1丁目5番地1号,森 学,0
https://system-kanji.com/services/14060,株式会社feat,,2008年9月4日,,https://www.feat-inc.com/,〒 231-0005 神奈川県横浜市中区本町4-40-1 横浜第一ビル 8F,柴田 樹徳,0
https://system-kanji.com/services/14062,株式会社エフ・イー・エス,一千五百万円,1989年,,http://www.fes-total.com/,〒 160-0023 東京都新宿区西新宿8-19-2 西新宿TKビル８階,山本 宗明,0
https://system-kanji.com/services/14065,未来情報開発株式会社,,1984年12月,,http://www.fid.co.jp/,〒 101-0041 東京都千代田区神田須田町１－１０ 神田ＯＮビル ９Ｆ,北村 清,0
https://system-kanji.com/services/14069,株式会社ＦＩＸＥＲ,"650,546,000円",2009年11月6日,131名（2020年12月1日現在）,http://www.fixer.co.jp/,〒 105-0023 東京都港区芝浦1-2-3 シーバンスS館 最上階,"野村 隆志,松岡 清一",0
https://system-kanji.com/services/14076,株式会社フォリナー,1000万円,,,http://www.for-net.co.jp/,〒 163-0532 東京都新宿区西新宿1-26-2 新宿野村ビル３２階,宇留賀 和夫,0
https://system-kanji.com/services/14079,フォレストダインシステムズ株式会社,"1,000万円",1994年8月30日,,http://www.forestdyne.co.jp/,〒 103-0007 東京都中央区日本橋浜町2丁目10-9 日本橋浜町2丁目ビル4階,馬鳥 修吾,0
https://system-kanji.com/services/14091,フィナンシャルシステムプラン株式会社,"3,000万円",2002年7月1日,,http://www.fspc.co.jp/,〒 283-0822 千葉県東金市季美の森東一丁目13番地12,五十嵐紀矩,0
https://system-kanji.com/services/14098,株式会社船井総研ＩＴソリューションズ,"60,000,000円",2000年2月,,https://www.funai-it.com/,〒 100-0005 東京都千代田区丸の内1-6-6 日本生命丸の内ビル22階,西山直生,0
https://system-kanji.com/services/14099,株式会社ファン・タップ,"10,000,000円",2008年2月,,http://www.funtap.co.jp/,〒 600-8815 京都府京都市下京区中堂寺粟田町93京都リサーチパーク6号館4階,荒木 大輔,0
https://system-kanji.com/services/14105,株式会社グローバル・アドバンス,"1,500万円",2004年2月,,http://www.g-advance.co.jp/,〒 104-0042 東京都中央区入船3-7-7 ウィンド入船ビル4F,大野和人,0
https://system-kanji.com/services/14109,ギアヌーヴ株式会社,"8,325万円",2003年1月20日,,https://www.gearnouve.com/,〒 105-0001 東京都港区虎ノ門4-1-6 第二大石ビル6F,斉藤 恵子,0
https://system-kanji.com/services/14118,株式会社グラフネットワーク,,2004年 9月17日,,http://www.graphnetwork.com/,〒 106-0032 東京都 港区 東京都港区六本木7-15-7 新六本木ビル 824,桜田 智敬,0
https://system-kanji.com/services/14123,行政システム株式会社,"4,000万円",1977年7月27日,111名（2015年11月現在）,http://www.gyosei-system.co.jp/,〒 190-0012 東京都立川市曙町2-22-20 立川センタービル,出口 智眞,0
https://system-kanji.com/services/14136,株式会社日立フーズ＆ロジスティクスシステムズ,3億円,2003年1月,,http://www.hitachi-fls.co.jp/,〒 104-0045 東京都中央区築地六丁目19番20号 ニチレイ東銀座ビル,林 崇,0
https://system-kanji.com/services/14140,有限会社ホーピング,"7,000,000円",1997年2月5日,,http://www.hoping.co.jp/,〒 574-0046 大阪府大東市赤井1-3-18 白井ビル3F,松岡宏治,0
https://system-kanji.com/services/14145,エイチエスティ・ビジョン株式会社,"2,200万円",2007年 7月12日,,http://www.hst-vision.co.jp/,〒 110-0005 東京都台東区上野2丁目14番27号上野の森ファーストビル11階,堀井文裕,0
https://system-kanji.com/services/14153,株式会社ヒューメインシステム,"1,200万円",1997年3月24日,,http://www.humane-systems.co.jp/info/index.html,〒 101-0031 東京都千代田区東神田 1-5-5 マルキビル6階,鹿又三男,0
https://system-kanji.com/services/14157,株式会社アイシーエム,1億円,1999年7月9日,,http://www.i-c-m.com/,〒 102-0083 東京都千代田区麹町２－３－３ＦＤＣ麹町ビル３Ｆ,細川 正博,0
https://system-kanji.com/services/14160,株式会社クレオ,"3,149,650千円",1974年3月22日,,https://www.creo.co.jp/,〒 140-0002 東京都品川区東品川四丁目10番27号,柿﨑 淳一,0
https://system-kanji.com/services/14161,株式会社朋栄アイ・ビー・イー,20百万円,1997年10月1日,,http://www.ibe.for-a.co.jp/,〒 150-0013 東京都渋谷区恵比寿3丁目1番7号 タマビル恵比寿4F,寺嶋 秀司,0
https://system-kanji.com/services/14167,株式会社テンツオフィス,"10,000,000円",2003年8月8日,,https://www.tenz.co.jp/index.html,〒 135-0045 東京都江東区古石場3-13-9 リバーサイド木場1F,渡辺富敏,0
https://system-kanji.com/services/14184,株式会社インフィニットテクノロジー,9900万円,2001年2月26日,,http://www.infinitt.co.jp/,〒 110-0005 東京都台東区上野2-14-27上野の森ファーストビル6階,趙顯眞,0
https://system-kanji.com/services/14185,インフォメーション・トータル・システム株式会社,"10,000,000円",2000年,,http://www.info-t-s.co.jp/index.html,〒 130-0012 東京都墨田区太平3丁目10-11明和ビル2F,常前久洋,0
https://system-kanji.com/services/14186,株式会社インフォシティ,"1億8,700万円",1984年5月,,http://www.infocity.co.jp/,〒 150-0001 東京都渋谷区神宮前5-52-2 青山オーバルビル16Ｆ,岩浪 剛太,0
https://system-kanji.com/services/14194,株式会社インネット,1000万円,1995年9月,40名 （2015年4月現在）,http://www.innet.co.jp/,〒 541-0058 大阪府大阪市中央区南久宝寺町2丁目1番2号 竹田ビル5階,川井 利通,0
https://system-kanji.com/services/14195,株式会社インサイトシステム,1000万円,2000年1月25日,,http://www.insight-system.co.jp/,〒 141-0031 東京都品川区西五反田1-32-4 サンユー西五反田ビル5F,山下 徹也,0
https://system-kanji.com/services/14197,インテグレイトシステム株式会社,,1989年6月,,http://www.integrate.co.jp/,〒 107-0062 東京都港区南青山1-1-1 新青山ビルヂング 西館16F,横山 知則,0
https://system-kanji.com/services/14210,株式会社アイエスエイプラン,"4,500万円",2006年6月6日,,http://www.isa-plan.jp,〒 104-6230 東京都中央区晴海1-8-12 トリトンスクエアZ 30F,糸川 淳一,0
https://system-kanji.com/services/14221,株式会社アイティージェー,"1,000万円",2011年3月17日,,http://www.it-j.jp/solutions/aplication.htm,〒 231-0006 神奈川県横浜市中区南仲通4-49 福久ビル2F,紺谷 俊雄,0
https://system-kanji.com/services/14228,株式会社アイ・ティ・シー,"1,000万円",1998年4月28日,,http://www.e-itc.co.jp/,〒 651-0087 兵庫県神戸市中央区御幸通4丁目2-9 アベニュー御幸ビル8階,光岡 正彦,0
https://system-kanji.com/services/14233,日本アイ・ティ産業株式会社,"2,000万円（授権資本 4,000万円）",2000年9月,,http://www.itij.co.jp/,〒 102-0073 東京都千代田区九段北1-9-14 九段リハイム607,河信 武烈,0
https://system-kanji.com/services/14234,株式会社ミント,"1,100万円",2009年,,http://www.itmint.co.jp/,〒 103-0001 東京都中央区日本橋小伝馬町7-12 セントラルビル7F,高荷 克博,0
https://system-kanji.com/services/14236,株式会社GrowEgg,"4,000万円",1990年5月30日,,https://grow-e.com/,〒 102-0082 東京都千代田区一番町25番地 JCIIビル本館4階,加藤 千尋,0
https://system-kanji.com/services/13912,株式会社シービーエス情報,"3,000万円",1980年7月,,http://www.cbs-j.com/,〒 103-0025 東京都中央区日本橋茅場町２丁目４番８号 井門茅場町ビル７階,三浦 孝敏,0
https://system-kanji.com/services/13648,ソフト・シアター株式会社,"5,000万円",1997年3月24日,,http://softtheater.co.jp/,〒 100-0006 東京都千代田区有楽町1-1-2東京ミッドタウン日比谷 日比谷三井タワー12F,辛 郷孝,0
https://system-kanji.com/services/13652,株式会社ソールテック,"1,000万円",2010年4月,,http://soul-tech.jp/,〒 150-0033 東京都渋谷区猿楽町9-8 URBAN PARK 代官山 Ⅰ 1F,,0
https://system-kanji.com/services/13653,スリビーン株式会社,"1,500万円",2004年2月19日,,http://sribean.co.jp/,〒 160-0022 東京都新宿区新宿一丁目30番16号 ルネ新宿御苑タワー1207,阿部憲一,0
https://system-kanji.com/services/13657,株式会社グローバルシステム,"1,000万円（授権資本 2,400万円）",1979年7月2日,4名,http://sys-global.co.jp/,〒 141-0022 東京都品川区東五反田1丁目2番39号 マンション島津山103号,池田 宗弘,0
https://system-kanji.com/services/13659,株式会社システムユー,"払込資本金36,200,000円（授権資本金）64,000,000円",1985年9月5日,,https://system-you.co.jp/,〒 206-0812 東京都稲城市矢野口387番地1 矢野口ステーションサイドビル2階,進藤 有康,0
https://system-kanji.com/services/13678,株式会社デジタルマネジメント,,2003年1月,,http://www.udmnet.co.jp/,〒 532-0011 大阪府大阪市淀川区西中島3-9-13 NLC新大阪8号館 6F,谷口貞雄,0
https://system-kanji.com/services/13679,株式会社ユナイテッドワークス,500万円,2007年8月,,http://unitedworks.jp/,〒 452-0817 愛知県名古屋市西区二方町41-2 パークシティタワーズガーデンセントラルエア104,桑原 寛文,0
https://system-kanji.com/services/13694,株式会社サンシーシステム,４０００万円,1986年10月,３４名,http://www.3csys.co.jp/,東京都豊島区池袋１－８－７ サン池袋Ⅰビル２０１,常松 信之,0
https://system-kanji.com/services/13697,株式会社サードウイング,,2007年9月,,http://www.3rdwing.net/,〒 113-0034 東京都文京区湯島1-7-11 御茶の水南新ビル3F,服部 雅生,0
https://system-kanji.com/services/13707,株式会社アドバンスブレイン,"1,000万円",,,http://www.abr.co.jp,〒 541-0052 大阪府大阪市中央区安土町3丁目4番5号 本丸田ビル5階,白根 健史,0
https://system-kanji.com/services/13711,株式会社アクセスネット,3900万円,1990年12月,,https://www.access-net.co.jp/,〒 101-0046 東京都千代田区神田多町2-2-22 千代田ビル5F,高石和生,0
https://system-kanji.com/services/13712,株式会社アクセスポイント,"3,980万円",1991年3月,,https://www.access-point.co.jp/,〒 154-0023 東京都世田谷区若林3-17-11 ユニマット松陰神社ビル 3F,光多 康隆,0
https://system-kanji.com/services/13726,アクティブ・アイティ株式会社,"2,100万円",2005年6月,,https://active-it.co.jp/,〒 101-0041 東京都千代田区神田須田町1-7-5 神田ミハマビル9階,板倉喬,0
https://system-kanji.com/services/13735,アプライドデザイン株式会社,,1994年12月,,http://www.ada.co.jp/,〒 113-0033 東京都文京区本郷3-40-11柏屋ビル6F,三宅 昌昭,0
https://system-kanji.com/services/13736,アド・コープ関西株式会社,"10,000,000円",1999年9月,,http://www.adcoop.co.jp/works/system/system.html,〒 553-0004 大阪府大阪市福島区玉川2丁目8番1号,橋本 御,0
https://system-kanji.com/services/13749,株式会社アジルコア,"1,500万円",1997年4月15日,,http://www.agilecore.co.jp/,〒 151-0051 東京都渋谷区千駄ヶ谷5-18-20 代々木フォレストビル3F,阿部 兵悦,0
https://system-kanji.com/services/13751,株式会社アゴラ,"10,000,000円",1990年7月5日,,http://www.agora-j.com/,〒 106-0031 東京都港区西麻布４－１－１－８０１,田伏 和彦,0
https://system-kanji.com/services/13752,株式会社アグレッセス・レゾリューション,,2008年6月,10名,http://www.agrecess-res.co.jp/,〒 359-0044 埼玉県所沢市松葉町17-13 松葉町ビル2F,,0
https://system-kanji.com/services/13759,株式会社アイルソフト,"1,000万円",2003年5月,,https://aislesoft.co.jp/,〒 464-0821 愛知県名古屋市千種区末盛通1丁目18番地1 覚王ハイツ202号,市川満之,0
https://system-kanji.com/services/13776,株式会社Ａｍｉソフトウェア,"1,000万円",2002年11月21日,,http://www.amisoft.co.jp/,〒 108-0074 東京都港区高輪2-14-17 6階,水野 秀樹,0
https://system-kanji.com/services/13781,株式会社全検ソリューションズ,"3,000万円",2004年2月3日,,https://zsol.co.jp/,〒 108-0022 東京都港区海岸3丁目1番8号 ポートビル芝浦8階,宮原 俊二,0
https://system-kanji.com/services/13801,株式会社アルカディアソフト開発,1億円（払込資本金）,1987年8月28日,,https://www.arcadia-soft.co.jp/,〒 101-0044 東京都千代田区鍛冶町一丁目９番９号 石川LKビル5階,髙島 晉,0
https://system-kanji.com/services/13804,株式会社アルコ,１０，０００(千円）,1987年4月4日,,http://www.arcojp.com/,〒 101-0025 東京都千代田区神田佐久間町3-19-1 ローヤルシティ神田佐久間町 401,染谷 英樹,0
https://system-kanji.com/services/13821,株式会社ARUソリューションズ,,2003年6月12日,,http://www.aru-sol.com,〒 104-0061 東京都中央区銀座６－６－１ 銀座風月堂ビル５F,西山 利香,0
https://system-kanji.com/services/13840,Atelier Bits 株式会社,"5,000,000",2002年12月1日,,http://www.atelier-bits.co.jp,〒 330-0061 埼玉県さいたま市浦和区高砂3-6-12グローバル県庁前 312,石神 明美,0
https://system-kanji.com/services/13847,アベールソリューションズ株式会社,１千万円,2004年,,http://www.availsolutions.co.jp/,〒 104-0061 東京都中央区銀座5丁目9番8号 クロス銀座6階,山田 一成,0
https://system-kanji.com/services/13856,株式会社ビーツーエンジン,,1989年,,http://www.b2engine.co.jp/,〒 156-0042 東京都杉並区下高井戸5-153,及川 晃,0
https://system-kanji.com/services/13862,ベースシステム株式会社,"4,800万円",1984年8月,,http://www.basesystem.co.jp/,〒 143-0015 東京都大田区大森西3-31-8 ロジェ田中ビル6Ｆ,平間 律子,0
https://system-kanji.com/services/13867,株式会社ビービーエスネットワーク,"10,000,000円",,,http://www.bbsn.co.jp/,〒 330-0854 埼玉県さいたま市大宮区桜木町4-76-7,カビール フマユン,0
https://system-kanji.com/services/13874,株式会社ビー・プライム,800万円,2006年4月5日,,http://www.beprime.co.jp/,〒 150-0002 東京都渋谷区渋谷1丁目11−6渋谷111ビル 4F,吉屋 正隆,0
https://system-kanji.com/services/13893,Break’s株式会社,,2013年8月23日,,http://www.breaks.co.jp/,〒 104-0032 東京都中央区八丁堀4-8-1 八丁堀ファーストスクエア10F,赤尾 日栄,0
https://system-kanji.com/services/13903,株式会社シー・アイ・エス,"1,700万円",1985年6月,,http://www.c-i-s.jp/,〒 160-0023 東京都新宿区西新宿7－22－45 KDX西新宿ビル 3F,月原 福一,0
https://system-kanji.com/services/13307,株式会社ドリームジャック,1000万円,2012年4月17日,,http://www.dream-jack.com/,〒 532-0011 大阪府大阪市淀川区西中島5-11-3新大阪サンアールビル西館7F,佐藤 充,0
https://system-kanji.com/services/13313,株式会社共同通信テクノスタッツ,2400万円,1991年,,https://www.kyodotechnos.jp/index.php,〒 105-0021 東京都港区東新橋１－７－２汐留メディアタワーアネックス５階,近藤 順夫,0
https://system-kanji.com/services/13317,株式会社ココノス,"10,000,000円",2007年9月6日,,http://www.koconos.jp/,〒 160-0023 東京都新宿区西新宿３丁目１７−７西新宿TOKビル６F,古家 弘樹,0
https://system-kanji.com/services/13318,株式会社クボシステムズ,"1,000万円",1991年3月,,http://www.kubosystems.co.jp/,〒 161-0034 東京都新宿区上落合２－２２－１１ 加瀬ビル１５５ ８Ｆ,久保 純,0
https://system-kanji.com/services/13323,株式会社エクストリーム,"416,031,524円",2005年5月6日,連結592名 単体392名（2020年3月31日現在）※契約社員・アルバイト含む,https://www.e-xtreme.co.jp/,〒 171-0021 東京都豊島区西池袋1-11-1 メトロポリタンプラザビル21階,佐藤 昌平,0
https://system-kanji.com/services/13324,株式会社ナレッジクリエーションテクノロジー,"1,000万円",2008年7月23日,,http://jpkct.com/,〒 100-0004 東京都千代田区大手町1-5-1大手町ファーストスクウェアイーストタワー4Ｆ,川村 雅之,0
https://system-kanji.com/services/13327,株式会社デジコム,"10,000,000円",1989年10月20日,,http://www.digital-com.co.jp/,〒 123-0843 東京都足立区西新井栄町2-20-10,吉川 光夫,0
https://system-kanji.com/services/13329,共栄情報システム株式会社,"1,000万円",1985年 5月,,https://www.kiscl.co.jp/,〒 144-0051 東京都大田区西蒲田7-33-6,中山 肇,0
https://system-kanji.com/services/13331,中丸コンピューターシステム株式会社,2000万円,1975年7月,,http://www.nakamarunet.co.jp/top.htm,〒 164-0011 東京都中野区中央4-4-5,登山 幸雄,0
https://system-kanji.com/services/13334,ゼッタテクノロジー株式会社,"100,000,000円",1981年12月16日,,http://www.zetta.co.jp/,〒 113-0022 東京都文京区千駄木3-47-1千駄木WINビル,田中 義彦,0
https://system-kanji.com/services/13338,株式会社テクノソリューション,"40,000,000円（大陸貿易株式会社全額出資）",1997年11月14日,,http://www.technosolution.co.jp/,〒 104-0033 東京都中央区新川2-21-10,吉冨 正幸,0
https://system-kanji.com/services/13340,株式会社ゼファシステムズ,"20,000,000円",1990年6月,,http://www.zephyr-system.co.jp/,〒 141-0022 東京都品川区東五反田１丁目１０番７号 アイオス五反田ビル １０Ｆ,,0
https://system-kanji.com/services/13342,株式会社オルトス,壱千万円,2002年5月1日,15名,http://www.orthos.co.jp/,〒 221-0835 神奈川県横浜市神奈川区鶴屋町2-20-3 第5安田ビル5階,瀧口 光功,0
https://system-kanji.com/services/13345,株式会社エスオーエスファクトリー,"1,700万円",1995年9月,,http://www.sosnet.co.jp/,〒 150-0002 東京都渋谷区渋谷3-1-10 THE HORIZON渋谷6F,吉田 佳澄,0
https://system-kanji.com/services/13351,株式会社コスモストーク,"1,500万円",2002年11月1日,,https://www.cosmostork.co.jp/,〒 101-0051 東京都千代田区神田神保町2-14 SP神保町ビル6F,花井 眞二,0
https://system-kanji.com/services/13352,株式会社ＤＨＩ,"10,000,000円",1991年3月,,http://www.designhouse-i.com/,〒 108-0023 東京都港区芝浦三丁目１１番５号第三協栄ビル4F,山本 秀典,0
https://system-kanji.com/services/13356,株式会社パークウェーブ,"1,500万円",1991年4月,,http://www.parcwave.co.jp/,〒 920-0356 石川県金沢市専光寺町カ70番地1,上村 和弥,0
https://system-kanji.com/services/13360,株式会社ビジネス・アーキテクツ,"100,000千円",1999年1月27日,,https://www.b-architects.com/,〒 108-0014 東京都港区芝5-13-18 いちご三田ビル6F,大日 健,0
https://system-kanji.com/services/13361,アルカディア・システムズ株式会社 沖縄開発センター,"2,000万円",1988年5月12日,,http://www.arc-mec.com/,〒 532-0011 大阪府大阪市淀川区西中島６丁目１番１号新大阪プライムタワー２０階,小幡 忠信,0
https://system-kanji.com/services/13365,アストップ株式会社,2200万円,1999年10月14日,,https://www.car24.co.jp/,〒 171-0014 東京都豊島区池袋2-24-3 ウェルサイドビル7F,平田 昭夫,0
https://system-kanji.com/services/13367,株式会社ジーサウスシステムズ,"30,000,000円",2003年4月1日,,http://www.gsouth.co.jp/,〒 810-0004 福岡県福岡市中央区渡辺通３丁目６番１５号 ＮＭＦ天神南ビル ３階,猿渡 豊繁,0
https://system-kanji.com/services/13372,明星コンピューター株式会社,1000万円,1990年5月2日,,http://www.meisei-com.co.jp/,〒 550-0005 大阪府大阪市西区西本町1-2-17 サムティ本町グランドビル8F,柴田 恭伸,0
https://system-kanji.com/services/13380,ピースミール・テクノロジー株式会社,,2009年10月5日,,https://www.pmtech.co.jp/,〒 104-6014 東京都中央区晴海1-8-10 トリトンスクエア タワーX 14F,林 直樹,0
https://system-kanji.com/services/13403,株式会社タイロス,1500万円,2000年12月20日,,http://www.kktiros.co.jp/,〒 183-0016 東京都府中市八幡町3-17-15 ともやビル6F,渡部 紳二,0
